id,height,weight,label
17336,180,46,thin
17337,190,73,normal
17338,132,40,normal
17339,124,36,normal
17340,154,74,fat
17341,160,48,normal
17342,128,76,fat
17343,192,78,normal
17344,156,42,thin
17345,160,38,thin
17346,127,62,fat
17347,127,74,fat
17348,128,55,fat
17349,197,47,thin
17350,168,37,thin
17351,154,46,normal
17352,175,50,thin
17353,147,42,normal
17354,126,71,fat
17355,174,42,thin
17356,160,76,fat
17357,181,80,normal
17358,164,65,normal
17359,172,73,normal
17360,132,58,fat
17361,140,50,fat
17362,152,48,normal
17363,137,49,fat
17364,139,77,fat
17365,126,65,fat
17366,162,35,thin
17367,198,68,thin
17368,169,48,thin
17369,156,66,fat
17370,189,80,normal
17371,163,62,normal
17372,141,74,fat
17373,134,38,normal
17374,170,35,thin
17375,181,54,thin
17376,184,51,thin
17377,125,63,fat
17378,187,37,thin
17379,125,62,fat
17380,178,61,normal
17381,154,48,normal
17382,156,56,normal
17383,165,69,fat
17384,192,68,thin
17385,169,55,normal
17386,154,70,fat
17387,195,48,thin
17388,147,59,fat
17389,137,55,fat
17390,120,52,fat
17391,175,68,normal
17392,185,78,normal
17393,131,39,normal
17394,160,58,normal
17395,153,45,normal
17396,168,67,normal
17397,186,69,normal
17398,166,37,thin
17399,174,61,normal
17400,180,44,thin
17401,126,49,fat
17402,181,71,normal
17403,162,76,fat
17404,141,62,fat
17405,130,76,fat
17406,181,44,thin
17407,158,35,thin
17408,174,64,normal
17409,185,64,normal
17410,156,65,fat
17411,162,58,normal
17412,134,48,fat
17413,127,67,fat
17414,180,62,normal
17415,164,57,normal
17416,194,79,normal
17417,153,46,normal
17418,170,68,normal
17419,166,57,normal
17420,168,51,thin
17421,166,71,fat
17422,143,72,fat
17423,161,71,fat
17424,144,65,fat
17425,189,67,normal
17426,183,78,normal
17427,148,48,normal
17428,122,65,fat
17429,127,50,fat
17430,142,68,fat
17431,171,79,fat
17432,198,72,thin
17433,182,56,thin
17434,163,66,normal
17435,162,53,normal
17436,177,47,thin
17437,132,62,fat
17438,133,67,fat
17439,183,75,normal
17440,125,61,fat
17441,152,58,fat
17442,167,59,normal
17443,151,73,fat
17444,126,75,fat
17445,200,68,thin
17446,174,38,thin
17447,126,78,fat
17448,161,36,thin
17449,135,67,fat
17450,149,51,normal
17451,133,78,fat
17452,128,39,normal
17453,161,72,fat
17454,137,79,fat
17455,152,41,thin
17456,199,37,thin
17457,158,35,thin
17458,200,58,thin
17459,148,52,normal
17460,128,63,fat
17461,122,38,fat
17462,144,63,fat
17463,200,49,thin
17464,126,62,fat
17465,141,66,fat
17466,182,72,normal
17467,134,57,fat
17468,193,55,thin
17469,176,77,normal
17470,158,41,thin
17471,120,76,fat
17472,182,76,normal
17473,155,77,fat
17474,156,71,fat
17475,187,75,normal
17476,134,58,fat
17477,156,63,fat
17478,169,73,fat
17479,183,57,thin
17480,192,78,normal
17481,166,48,thin
17482,144,64,fat
17483,175,57,normal
17484,167,63,normal
17485,133,80,fat
17486,149,66,fat
17487,179,71,normal
17488,140,69,fat
17489,188,51,thin
17490,131,75,fat
17491,126,73,fat
17492,184,70,normal
17493,174,41,thin
17494,132,42,normal
17495,146,62,fat
17496,165,73,fat
17497,168,70,normal
17498,160,76,fat
17499,146,44,normal
17500,149,53,normal
17501,148,70,fat
17502,140,69,fat
17503,123,64,fat
17504,184,46,thin
17505,172,69,normal
17506,123,66,fat
17507,169,68,normal
17508,128,46,fat
17509,121,59,fat
17510,154,76,fat
17511,186,48,thin
17512,172,64,normal
17513,190,51,thin
17514,157,59,normal
17515,148,49,normal
17516,168,46,thin
17517,199,75,normal
17518,139,78,fat
17519,156,72,fat
17520,152,40,thin
17521,176,36,thin
17522,167,56,normal
17523,200,80,normal
17524,158,46,thin
17525,138,41,normal
17526,120,74,fat
17527,170,73,fat
17528,164,46,thin
17529,192,58,thin
17530,165,77,fat
17531,185,73,normal
17532,183,37,thin
17533,191,35,thin
17534,157,62,fat
17535,169,72,fat
17536,198,79,normal
17537,143,69,fat
17538,134,48,fat
17539,121,58,fat
17540,172,39,thin
17541,166,63,normal
17542,195,76,normal
17543,145,50,normal
17544,195,53,thin
17545,124,69,fat
17546,160,61,normal
17547,193,45,thin
17548,196,64,thin
17549,169,66,normal
17550,164,78,fat
17551,128,69,fat
17552,162,46,thin
17553,120,52,fat
17554,187,78,normal
17555,182,76,normal
17556,123,74,fat
17557,137,68,fat
17558,147,58,fat
17559,187,62,thin
17560,191,76,normal
17561,139,77,fat
17562,194,45,thin
17563,182,61,thin
17564,148,77,fat
17565,175,61,normal
17566,135,48,fat
17567,137,68,fat
17568,129,77,fat
17569,170,46,thin
17570,139,52,fat
17571,184,73,normal
17572,176,40,thin
17573,134,51,fat
17574,190,80,normal
17575,200,63,thin
17576,185,79,normal
17577,144,69,fat
17578,125,76,fat
17579,187,74,normal
17580,191,77,normal
17581,164,57,normal
17582,125,60,fat
17583,150,78,fat
17584,126,73,fat
17585,184,38,thin
17586,159,78,fat
17587,171,67,normal
17588,152,79,fat
17589,147,65,fat
17590,149,55,normal
17591,134,38,normal
17592,169,35,thin
17593,153,65,fat
17594,181,43,thin
17595,139,52,fat
17596,181,63,normal
17597,194,40,thin
17598,179,67,normal
17599,171,70,normal
17600,154,80,fat
17601,181,60,thin
17602,183,40,thin
17603,141,36,thin
17604,195,47,thin
17605,178,80,fat
17606,177,66,normal
17607,128,35,normal
17608,166,39,thin
17609,197,38,thin
17610,169,56,normal
17611,183,70,normal
17612,184,35,thin
17613,156,73,fat
17614,149,53,normal
17615,142,48,normal
17616,193,41,thin
17617,122,47,fat
17618,185,80,normal
17619,180,49,thin
17620,190,36,thin
17621,136,46,normal
17622,185,46,thin
17623,181,76,normal
17624,134,69,fat
17625,196,78,normal
17626,181,69,normal
17627,162,47,thin
17628,183,79,normal
17629,148,78,fat
17630,151,76,fat
17631,193,75,normal
17632,161,52,normal
17633,129,60,fat
17634,128,79,fat
17635,180,49,thin
17636,179,77,normal
17637,153,78,fat
17638,155,69,fat
17639,125,39,normal
17640,161,61,normal
17641,176,78,fat
17642,192,64,thin
17643,156,78,fat
17644,169,73,fat
17645,170,41,thin
17646,129,56,fat
17647,166,42,thin
17648,165,48,thin
17649,148,76,fat
17650,189,55,thin
17651,158,47,normal
17652,128,43,fat
17653,185,79,normal
17654,142,38,normal
17655,139,80,fat
17656,194,60,thin
17657,148,37,thin
17658,148,46,normal
17659,138,44,normal
17660,138,43,normal
17661,176,50,thin
17662,177,70,normal
17663,191,52,thin
17664,167,68,normal
17665,171,61,normal
17666,161,38,thin
17667,138,57,fat
17668,154,47,normal
17669,179,49,thin
17670,126,43,fat
17671,132,63,fat
17672,136,73,fat
17673,192,71,normal
17674,133,60,fat
17675,169,74,fat
17676,147,73,fat
17677,200,60,thin
17678,176,58,normal
17679,131,70,fat
17680,128,73,fat
17681,137,37,normal
17682,192,80,normal
17683,188,54,thin
17684,129,80,fat
17685,120,43,fat
17686,197,43,thin
17687,128,75,fat
17688,188,67,normal
17689,200,43,thin
17690,196,73,normal
17691,145,60,fat
17692,188,66,normal
17693,140,53,fat
17694,130,54,fat
17695,150,39,thin
17696,159,47,normal
17697,147,42,normal
17698,198,51,thin
17699,160,64,normal
17700,129,74,fat
17701,188,65,thin
17702,149,47,normal
17703,167,60,normal
17704,194,70,normal
17705,143,63,fat
17706,195,67,thin
17707,132,45,fat
17708,182,72,normal
17709,134,49,fat
17710,132,35,normal
17711,175,61,normal
17712,192,50,thin
17713,163,43,thin
17714,150,44,normal
17715,133,77,fat
17716,133,62,fat
17717,150,45,normal
17718,122,40,fat
17719,131,51,fat
17720,185,37,thin
17721,189,69,normal
17722,166,73,fat
17723,198,67,thin
17724,135,41,normal
17725,150,65,fat
17726,161,42,thin
17727,134,40,normal
17728,122,78,fat
17729,139,39,normal
17730,175,74,normal
17731,135,59,fat
17732,149,41,thin
17733,193,38,thin
17734,138,80,fat
17735,191,71,normal
17736,131,57,fat
17737,153,45,normal
17738,140,80,fat
17739,153,68,fat
17740,196,59,thin
17741,146,48,normal
17742,173,56,normal
17743,150,35,thin
17744,134,71,fat
17745,123,46,fat
17746,191,67,thin
17747,197,41,thin
17748,156,55,normal
17749,187,75,normal
17750,128,44,fat
17751,163,40,thin
17752,150,74,fat
17753,183,37,thin
17754,178,66,normal
17755,180,44,thin
17756,128,66,fat
17757,182,68,normal
17758,176,77,normal
17759,149,66,fat
17760,163,61,normal
17761,184,54,thin
17762,120,39,fat
17763,197,65,thin
17764,144,47,normal
17765,138,79,fat
17766,136,65,fat
17767,141,79,fat
17768,180,67,normal
17769,127,68,fat
17770,147,52,normal
17771,123,74,fat
17772,182,44,thin
17773,167,46,thin
17774,122,69,fat
17775,183,67,normal
17776,140,79,fat
17777,181,45,thin
17778,125,76,fat
17779,157,73,fat
17780,165,40,thin
17781,188,59,thin
17782,169,76,fat
17783,127,64,fat
17784,125,60,fat
17785,134,38,normal
17786,187,77,normal
17787,156,69,fat
17788,178,77,normal
17789,151,47,normal
17790,161,80,fat
17791,123,55,fat
17792,198,61,thin
17793,199,36,thin
17794,141,46,normal
17795,164,51,normal
17796,162,70,fat
17797,148,40,thin
17798,155,41,thin
17799,165,67,normal
17800,184,65,normal
17801,141,50,fat
17802,170,73,fat
17803,189,66,thin
17804,199,46,thin
17805,150,54,normal
17806,138,71,fat
17807,156,59,normal
17808,153,59,fat
17809,149,35,thin
17810,152,79,fat
17811,133,53,fat
17812,140,40,normal
17813,139,55,fat
17814,200,76,normal
17815,168,65,normal
17816,136,63,fat
17817,124,79,fat
17818,152,56,normal
17819,121,43,fat
17820,127,71,fat
17821,171,47,thin
17822,197,70,thin
17823,194,40,thin
17824,177,45,thin
17825,167,60,normal
17826,169,58,normal
17827,134,45,fat
17828,179,79,normal
17829,155,62,fat
17830,194,79,normal
17831,172,37,thin
17832,140,44,normal
17833,128,39,normal
17834,126,64,fat
17835,172,53,thin
17836,130,74,fat
17837,167,79,fat
17838,150,42,normal
17839,147,50,normal
17840,185,40,thin
17841,167,37,thin
17842,182,72,normal
17843,200,60,thin
17844,141,80,fat
17845,135,37,normal
17846,132,76,fat
17847,157,52,normal
17848,200,68,thin
17849,120,74,fat
17850,135,57,fat
17851,179,78,normal
17852,151,80,fat
17853,123,78,fat
17854,168,39,thin
17855,154,66,fat
17856,170,58,normal
17857,182,45,thin
17858,121,53,fat
17859,200,62,thin
17860,188,66,normal
17861,138,38,normal
17862,176,57,thin
17863,171,44,thin
17864,175,35,thin
17865,164,63,normal
17866,157,61,normal
17867,189,76,normal
17868,138,72,fat
17869,165,57,normal
17870,133,49,fat
17871,169,66,normal
17872,134,76,fat
17873,196,75,normal
17874,121,70,fat
17875,180,55,thin
17876,174,37,thin
17877,189,39,thin
17878,180,46,thin
17879,174,55,thin
17880,169,70,normal
17881,145,53,fat
17882,139,48,normal
17883,149,54,normal
17884,185,37,thin
17885,138,36,normal
17886,142,71,fat
17887,140,51,fat
17888,185,42,thin
17889,130,35,normal
17890,172,42,thin
17891,136,67,fat
17892,149,50,normal
17893,182,64,normal
17894,139,35,thin
17895,191,44,thin
17896,164,47,thin
17897,138,40,normal
17898,192,69,normal
17899,120,61,fat
17900,179,63,normal
17901,178,49,thin
17902,124,67,fat
17903,121,41,fat
17904,153,49,normal
17905,174,50,thin
17906,178,43,thin
17907,142,51,fat
17908,170,71,normal
17909,149,53,normal
17910,167,77,fat
17911,137,77,fat
17912,178,57,thin
17913,129,69,fat
17914,165,56,normal
17915,197,40,thin
17916,187,35,thin
17917,168,44,thin
17918,181,40,thin
17919,168,67,normal
17920,178,65,normal
17921,198,76,normal
17922,169,63,normal
17923,163,48,thin
17924,132,61,fat
17925,166,75,fat
17926,161,48,normal
17927,199,51,thin
17928,132,55,fat
17929,177,67,normal
17930,182,47,thin
17931,168,57,normal
17932,200,58,thin
17933,199,77,normal
17934,168,68,normal
17935,141,38,normal
17936,176,45,thin
17937,196,79,normal
17938,168,36,thin
17939,151,61,fat
17940,133,52,fat
17941,183,44,thin
17942,122,74,fat
17943,163,51,normal
17944,135,52,fat
17945,178,79,normal
17946,150,72,fat
17947,148,49,normal
17948,128,57,fat
17949,160,51,normal
17950,137,70,fat
17951,139,66,fat
17952,197,65,thin
17953,144,60,fat
17954,199,41,thin
17955,168,79,fat
17956,133,63,fat
17957,167,75,fat
17958,130,75,fat
17959,127,56,fat
17960,179,64,normal
17961,122,37,normal
17962,126,80,fat
17963,121,48,fat
17964,150,74,fat
17965,182,44,thin
17966,146,52,normal
17967,163,68,fat
17968,163,50,normal
17969,172,45,thin
17970,120,43,fat
17971,163,69,fat
17972,130,42,normal
17973,177,40,thin
17974,188,79,normal
17975,131,44,fat
17976,187,51,thin
17977,184,52,thin
17978,152,52,normal
17979,185,39,thin
17980,192,77,normal
17981,138,35,thin
17982,148,57,fat
17983,163,71,fat
17984,150,76,fat
17985,192,40,thin
17986,167,53,normal
17987,177,60,normal
17988,165,58,normal
17989,173,65,normal
17990,175,47,thin
17991,125,37,normal
17992,186,59,thin
17993,196,67,thin
17994,157,73,fat
17995,150,76,fat
17996,180,63,normal
17997,126,68,fat
17998,163,47,thin
17999,178,40,thin
18000,180,49,thin
18001,142,74,fat
18002,163,39,thin
18003,198,75,normal
18004,194,64,thin
18005,172,69,normal
18006,120,66,fat
18007,143,75,fat
18008,157,37,thin
18009,164,48,thin
18010,176,46,thin
18011,196,44,thin
18012,139,57,fat
18013,145,62,fat
18014,192,79,normal
18015,135,51,fat
18016,161,56,normal
18017,182,41,thin
18018,197,69,thin
18019,178,50,thin
18020,125,48,fat
18021,172,71,normal
18022,121,61,fat
18023,128,37,normal
18024,120,37,fat
18025,144,68,fat
18026,172,66,normal
18027,126,60,fat
18028,126,62,fat
18029,133,72,fat
18030,190,65,thin
18031,199,56,thin
18032,156,79,fat
18033,181,50,thin
18034,144,47,normal
18035,180,62,normal
18036,173,45,thin
18037,187,55,thin
18038,142,62,fat
18039,146,47,normal
18040,165,61,normal
18041,124,61,fat
18042,136,60,fat
18043,193,45,thin
18044,194,69,thin
18045,148,64,fat
18046,122,75,fat
18047,197,54,thin
18048,177,54,thin
18049,164,73,fat
18050,123,38,fat
18051,165,54,normal
18052,139,54,fat
18053,182,78,normal
18054,139,74,fat
18055,170,40,thin
18056,135,67,fat
18057,153,57,normal
18058,142,35,thin
18059,186,62,thin
18060,144,46,normal
18061,196,49,thin
18062,164,62,normal
18063,138,46,normal
18064,200,46,thin
18065,186,73,normal
18066,160,54,normal
18067,171,65,normal
18068,168,79,fat
18069,172,73,normal
18070,146,51,normal
18071,162,69,fat
18072,141,65,fat
18073,180,67,normal
18074,174,64,normal
18075,130,54,fat
18076,170,62,normal
18077,194,80,normal
18078,124,43,fat
18079,137,72,fat
18080,158,69,fat
18081,189,61,thin
18082,153,49,normal
18083,184,54,thin
18084,155,67,fat
18085,132,52,fat
18086,180,67,normal
18087,143,65,fat
18088,131,37,normal
18089,146,49,normal
18090,129,43,fat
18091,184,37,thin
18092,169,37,thin
18093,153,64,fat
18094,198,72,thin
18095,178,61,normal
18096,186,72,normal
18097,166,35,thin
18098,163,62,normal
18099,170,56,normal
18100,134,73,fat
18101,173,57,normal
18102,154,56,normal
18103,165,42,thin
18104,191,67,thin
18105,122,58,fat
18106,122,45,fat
18107,140,80,fat
18108,172,61,normal
18109,195,55,thin
18110,178,52,thin
18111,140,56,fat
18112,149,52,normal
18113,156,65,fat
18114,177,65,normal
18115,124,59,fat
18116,158,80,fat
18117,145,39,normal
18118,182,74,normal
18119,176,42,thin
18120,165,53,normal
18121,152,78,fat
18122,165,53,normal
18123,166,53,normal
18124,197,76,normal
18125,130,43,fat
18126,170,48,thin
18127,193,78,normal
18128,149,77,fat
18129,165,63,normal
18130,131,57,fat
18131,198,42,thin
18132,145,71,fat
18133,172,41,thin
18134,124,49,fat
18135,167,72,fat
18136,163,58,normal
18137,152,40,thin
18138,196,46,thin
18139,150,51,normal
18140,168,75,fat
18141,168,73,fat
18142,133,67,fat
18143,125,36,normal
18144,174,66,normal
18145,131,73,fat
18146,133,51,fat
18147,177,39,thin
18148,141,56,fat
18149,128,48,fat
18150,146,51,normal
18151,158,69,fat
18152,182,41,thin
18153,183,41,thin
18154,139,36,normal
18155,167,53,normal
18156,162,63,normal
18157,135,37,normal
18158,141,76,fat
18159,143,47,normal
18160,141,71,fat
18161,122,38,fat
18162,150,39,thin
18163,124,67,fat
18164,190,60,thin
18165,148,77,fat
18166,131,64,fat
18167,155,55,normal
18168,185,67,normal
18169,168,59,normal
18170,182,44,thin
18171,176,56,thin
18172,160,42,thin
18173,173,36,thin
18174,183,49,thin
18175,200,64,thin
18176,158,63,fat
18177,170,63,normal
18178,174,38,thin
18179,131,73,fat
18180,163,43,thin
18181,181,77,normal
18182,182,61,thin
18183,159,79,fat
18184,171,49,thin
18185,131,44,fat
18186,195,67,thin
18187,176,67,normal
18188,162,60,normal
18189,123,79,fat
18190,124,40,fat
18191,137,37,normal
18192,128,44,fat
18193,154,78,fat
18194,123,63,fat
18195,197,42,thin
18196,123,45,fat
18197,146,40,normal
18198,136,70,fat
18199,174,55,thin
18200,198,56,thin
18201,200,69,thin
18202,143,60,fat
18203,195,69,thin
18204,170,77,fat
18205,122,54,fat
18206,193,75,normal
18207,145,52,normal
18208,165,45,thin
18209,163,36,thin
18210,163,71,fat
18211,159,73,fat
18212,127,53,fat
18213,186,59,thin
18214,196,55,thin
18215,195,69,thin
18216,131,74,fat
18217,156,52,normal
18218,179,68,normal
18219,131,72,fat
18220,134,46,fat
18221,187,63,thin
18222,156,76,fat
18223,186,42,thin
18224,132,72,fat
18225,152,40,thin
18226,143,47,normal
18227,148,43,normal
18228,145,55,fat
18229,134,59,fat
18230,143,43,normal
18231,161,79,fat
18232,154,42,thin
18233,123,61,fat
18234,182,58,thin
18235,127,74,fat
18236,144,48,normal
18237,184,64,normal
18238,192,57,thin
18239,144,69,fat
18240,192,49,thin
18241,148,36,thin
18242,194,75,normal
18243,174,78,fat
18244,141,64,fat
18245,124,45,fat
18246,151,42,thin
18247,135,70,fat
18248,124,55,fat
18249,152,64,fat
18250,189,45,thin
18251,123,79,fat
18252,122,46,fat
18253,133,44,normal
18254,170,51,thin
18255,149,68,fat
18256,155,38,thin
18257,167,72,fat
18258,120,52,fat
18259,132,37,normal
18260,124,42,fat
18261,194,45,thin
18262,171,39,thin
18263,195,66,thin
18264,124,78,fat
18265,122,65,fat
18266,175,60,normal
18267,132,69,fat
18268,165,46,thin
18269,129,66,fat
18270,149,38,thin
18271,193,58,thin
18272,130,35,normal
18273,172,61,normal
18274,154,42,thin
18275,144,55,fat
18276,120,57,fat
18277,163,59,normal
18278,121,73,fat
18279,129,44,fat
18280,142,62,fat
18281,146,40,normal
18282,129,47,fat
18283,176,79,fat
18284,162,65,normal
18285,200,54,thin
18286,124,47,fat
18287,130,77,fat
18288,162,72,fat
18289,140,54,fat
18290,191,57,thin
18291,196,69,thin
18292,187,50,thin
18293,150,55,normal
18294,167,50,thin
18295,127,53,fat
18296,162,45,thin
18297,166,54,normal
18298,146,41,normal
18299,158,38,thin
18300,171,73,normal
18301,171,75,fat
18302,174,58,normal
18303,182,79,normal
18304,193,51,thin
18305,144,55,fat
18306,122,48,fat
18307,165,69,fat
18308,129,75,fat
18309,190,71,normal
18310,156,63,fat
18311,198,71,thin
18312,131,47,fat
18313,130,39,normal
18314,170,61,normal
18315,191,51,thin
18316,131,43,fat
18317,140,43,normal
18318,145,61,fat
18319,120,65,fat
18320,185,63,thin
18321,132,41,normal
18322,188,55,thin
18323,140,53,fat
18324,132,65,fat
18325,128,54,fat
18326,121,36,normal
18327,180,55,thin
18328,152,43,normal
18329,191,37,thin
18330,129,56,fat
18331,121,56,fat
18332,200,71,thin
18333,169,46,thin
18334,150,39,thin
18335,176,42,thin
18336,134,39,normal
18337,146,63,fat
18338,162,35,thin
18339,147,74,fat
18340,143,40,normal
18341,169,41,thin
18342,190,56,thin
18343,196,43,thin
18344,146,48,normal
18345,120,42,fat
18346,135,43,normal
18347,125,38,normal
18348,173,69,normal
18349,120,40,fat
18350,169,35,thin
18351,122,53,fat
18352,165,35,thin
18353,122,66,fat
18354,180,75,normal
18355,190,37,thin
18356,178,39,thin
18357,187,35,thin
18358,183,37,thin
18359,147,49,normal
18360,120,76,fat
18361,199,39,thin
18362,159,68,fat
18363,137,65,fat
18364,175,78,fat
18365,152,38,thin
18366,162,80,fat
18367,166,51,normal
18368,154,77,fat
18369,151,60,fat
18370,178,64,normal
18371,184,35,thin
18372,188,48,thin
18373,171,63,normal
18374,129,52,fat
18375,192,79,normal
18376,150,70,fat
18377,145,63,fat
18378,191,48,thin
18379,173,59,normal
18380,134,58,fat
18381,151,66,fat
18382,192,68,thin
18383,121,37,fat
18384,133,74,fat
18385,196,55,thin
18386,138,51,fat
18387,131,57,fat
18388,132,39,normal
18389,149,65,fat
18390,169,37,thin
18391,156,42,thin
18392,198,46,thin
18393,152,76,fat
18394,146,74,fat
18395,129,71,fat
18396,184,48,thin
18397,181,76,normal
18398,157,80,fat
18399,168,42,thin
18400,141,73,fat
18401,189,50,thin
18402,133,61,fat
18403,143,71,fat
